Sordaria macrospora	4
Sparrowhawk	4
Spodoptera littoralis	4
S . sanguinis	4
S . subterranea	4
stable fly	4
Staphylococcus epidermidis	4
STEC	4
Stichococcus bacillaris	4
stink bug	4
Streptococcus pneumoniae	4
Streptococcus sanguinis	4
Streptomyces coelicolor	4
Streptomyces hyderabadensis sp . nov .	4
striped plateau lizards	4
subtype B	4
sugarcane	4
S . virgatus	4
sycamore lace bug	4
Synechocystis sp . strain PCC6803	4
Synechocystis sp . strain PCC 6803	4
T . castaneum	4
Tetranychus urticae	4
TGEV	4
Thermasporomyces composti gen . nov . , sp . nov .	4
Tiaris bicolor	4
T . ni	4
tobacco budworm	4
Tomato black ring virus	4
Toxoneuron nigriceps	4
Trichoderma brevicompactum	4
Trichoderma reesei	4
Trichoplusia ni	4
Turk rahvan horses	4
TuYV	4
type B human influenza virus	4
Varicella - zoster virus	4
Variovorax paradoxus	4
VarV	4
VEE	4
vesicular stomatitis virus	4
western corn rootworm	4
white - footed mice	4
white - throated dipper	4
willow ptarmigan	4
Xanthomonas campestris pv . campestris	4
X . campestris pv . campestris	4
Xoo	4
6C ( T )	5
broccoli	5
Chikungunya virus	5
Galleria mellonella	5
H1N1	5
HSV - 1	5
H . zea	5
influenza A H1N1	5
influenza A virus	5
Legionella pneumophila	5
M2T2B15	5
M . truncatula	5
Perigord black truffle	5
severe acute respiratory syndrome coronavirus	5
6A8	6
Aeropyrum pernix	6
An . gambiae	6
Anopheles gambiae	6
A . oryzae	6
Apis mellifera	6
apple	6
A . whisleri	6
brown planthopper	6
Bt	6
bull sharks	6
chamois	6
charr	6
chickens	6
Chromera velia	6
cotton	6
C . protea	6
CRF01 _ AE	6
C . tremulae	6
DBM	6
E . abietinum	6
Ebola virus	6
G . myriopyrenoides	6
H . annuus	6
Helianthus annuus	6
hepatitis C virus	6
honey bee	6
housefly	6
H . petiolaris	6
HTCC2170	6
Human	6
human cytomegalovirus	6
human immunodeficiency virus type 1	6
H . virescens	6
IHHNV	6
IMNV	6
long - tailed finches	6
M2 ( T )	6
MCCC 1A05965	6
Metallosphaera sedula	6
Methanococcus maripaludis	6
methanogenic archaea	6
M . maripaludis	6
MPX	6
Mycobacterium tuberculosis	6
NDV - H	6
Neisseria meningitidis	6
Nicotiana benthamiana	6
O	6
OsSPR1	6
Paracoccidioides brasiliensis	6
peach	6
P falciparum	6
P . gemmata	6
pig	6
Plasmodiophora brassicae	6
poliovirus	6
Poliovirus	6
Porphyromonas gingivalis	6
potato	6
R - 40509	6
rabbit	6
RCNMV	6
red foxes	6
respiratory syncytial virus	6
Salmonella enterica	6
Salmo trutta	6
SARS - CoV	6
Schizosaccharomyces pombe	6
Shigella boydii	6
SIVcpz	6
SIVmac	6
SIVsm	6
S . meliloti	6
sunflower	6
TBE	6
T . brevicompactum	6
TBRV	6
T . ekebladella	6
Tetrahymena thermophila	6
Tribolium castaneum	6
truffle	6
type A H1N1	6
VacV	6
V . cholerae	6
viral	6
white spruce	6
yeasts	6
fire ant	7
KSHV	7
L . pneumophila	7
Norway spruce	7
Sinorhizobium meliloti	7
Yeast	7
A	8
Asia 1	8
A . thaliana	8
Bdellovibrio bacteriovorus	8
B . dorsalis	8
Beauveria bassiana	8
Botrytis cinerea	8
class I	8
dengue virus	8
D . melanogaster	8
F . gelidilacus	8
Fusarium graminearum	8
Geocoris	8
G . molesta	8
Gouldian finch	8
HAV	8
Heliothis virescens	8
Lassa virus	8
L . edodes	8
lettuce	8
L . sericata	8
MDV1	8
measles virus	8
M . oryzae	8
M . smegmatis	8
Musca domestica	8
P . aeruginosa	8
Paramecium caudatum	8
P . coloniale	8
Pst DC3000	8
P . typicus	8
S aureus	8
SIV	8
S . symbiotica	8
Staphylococcus aureus	8
swine	8
tiger sharks	8
T . nigriceps	8
UAMS - 1	8
VV	8
YC6903	8
Aspergillus niger	9
Magnaporthe oryzae	9
Ad5	10
A . niger	10
Aspergillus oryzae	10
B . g . hordei	10
B . g . tritici	10
cacao	10
CAV9	10
CBSV	10
C . ciliata	10
chicken	10
DAstV	10
EBV	10
elephant	10
F . aquilonia	10
IMMIB L - 1656 ( T )	10
JUNV	10
KSL51201 - 037 ( T )	10
LASV	10
M . australis	10
M . brunneum	10
M . esculenta	10
N . lugens	10
OU - 40	10
P . tricuspis	10
PV	10
Q8r1 - 96	10
simian immunodeficiency virus	10
SMSP ( T )	10
S . zeamais	10
Trialeurodes vaporariorum	10
UCBSV	10
FGSC	11
Zea mays	11
15 - Je - 017 ( T )	12
Atlantic salmon	12
Bacillus anthracis	12
Bdellovibrio	12
Bemisia tabaci	12
Bombus terrestris	12
Bti	12
cattle	12
CC - 12301 ( T )	12
C . guilliermondii	12
Ch . velia	12
cuckoo	12
dengue	12
hepatitis B virus	12
HPV8	12
influenza virus	12
JEC21	12
KMM 3842	12
KMM 3851	12
M . bovis	12
MCDV	12
Newman	12
Oryza sativa	12
RCMV	12
TBE virus	12
TBSV	12
trout	12
U . maydis	12
YM18 - 15	12
Ae . aegypti	13
corn	13
A . castellanii	14
B . cucurbitae	14
cassava	14
C . heterostrophus	14
CHIKV	14
E - 112	14
galaxias	14
N . crassa	14
Newcastle disease virus	14
ORSV	14
P . maidis	14
pneumococcal	14
SIVmac239	14
T - 11	14
Bombyx mori	15
VSV	15
Aedes aegypti	16
barley	16
B . subtilis	16
CA16	16
C . difficile	16
Drosophila	16
Drosophila melanogaster	16
M . tuberculosis	16
Pseudomonas aeruginosa	16
Ustilago maydis	16
vaccinia virus	16
F . graminearum	17
S . cerevisiae	17
silkworm	17
Arctic charr	18
Cryptococcus neoformans	18
Neurospora crassa	18
T . melanosporum	18
Tuber melanosporum	19
Arabidopsis thaliana	20
C . neoformans	20
GSW - R14	20
B . bassiana	21
B . anthracis	22
B . tabaci	22
C . luttrellii	22
E . coli	22
VZV	22
NDV	24
RSV	24
tobacco	24
A . fumigatus	26
C . albicans	26
humans	27
HCMV	28
T . vaporariorum	28
A . nidulans	29
Arabidopsis	29
Saccharomyces cerevisiae	29
Bacillus subtilis	30
brown trout	30
Candida albicans	30
HBV	30
wheat	30
HDV	32
Aspergillus fumigatus	37
MV	38
mouse	39
maize	40
tomato	42
Aspergillus nidulans	45
HCV	54
mice	58
rice	64
yeast	68
HIV	72
Escherichia coli	78
HIV - 1	96
human	162
