     19 silkworm
     20 :
     20 aureus
     20 Bdellovibrio
     20 Cryptococcus
     20 difficile
     20 g
     20 galaxias
     20 GSW
     20 Neurospora
     20 R
     20 R14
     20 red
     21 dengue
     21 maidis
     21 Tuber
     21 velia
     22 TBE
     22 tuberculosis
     23 G
     23 gen
     23 mori
     24 15
     24 KMM
     24 luttrellii
     24 melanogaster
     24 RSV
     24 VZV
     25 aeruginosa
     25 immunodeficiency
     26 charr
     26 corn
     26 D
     26 Pseudomonas
     27 humans
     27 niger
     28 HCMV
     28 maydis
     28 thaliana
     28 tobacco
     29 bassiana
     30 HBV
     31 ,
     31 aegypti
     31 graminearum
     32 Drosophila
     32 Fusarium
     32 HDV
     34 disease
     34 hepatitis
     34 tabaci
     36 anthracis
     36 crassa
     36 NDV
     37 H1N1
     37 Saccharomyces
     37 viruses
     38 MV
     38 vaporariorum
     38 wheat
     39 melanosporum
     39 type
     40 brown
     42 Candida
     42 maize
     42 neoformans
     44 mouse
     44 oryzae
     45 strain
     46 trout
     47 N
     48 subtilis
     48 tomato
     49 Arabidopsis
     52 H
     54 cerevisiae
     56 albicans
     56 HCV
     57 influenza
     59 Bacillus
     61 F
     63 fumigatus
     63 mice
     67 E
     68 L
     68 yeast
     72 /
     74 nidulans
     75 rice
     80 Escherichia
     84 nov
     95 sp
    107 Aspergillus
    112 M
    113 coli
    113 S
    119 P
    148 1
    174 C
    174 HIV
    190 B
    193 )
    195 (
    195 A
    202 human
    206 T
    322 virus
    415 -
   1510 .
